split,source_image,output_image,label,width,height,masked
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0011.jpg,good,109,49,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0012.jpg,good,55,90,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0013.jpg,good,117,50,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0014.jpg,good,108,102,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0015.jpg,good,115,40,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0016.jpg,good,127,86,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0017.jpg,good,100,89,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0018.jpg,good,93,120,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0019.jpg,good,96,66,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0020.jpg,good,102,99,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0021.jpg,good,102,35,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0022.jpg,good,47,106,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0023.jpg,good,121,107,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0024.jpg,good,45,99,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0025.jpg,good,100,55,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0026.jpg,good,46,105,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0027.jpg,good,92,105,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0028.jpg,good,100,93,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0029.jpg,good,94,122,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0030.jpg,good,41,99,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0031.jpg,good,110,90,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0032.jpg,good,107,107,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0033.jpg,good,108,47,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0034.jpg,good,43,98,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0035.jpg,good,116,90,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0036.jpg,good,84,104,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0037.jpg,good,102,108,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0038.jpg,good,108,106,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0039.jpg,good,110,96,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0040.jpg,good,112,112,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0041.jpg,good,110,97,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0042.jpg,good,95,107,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0043.jpg,good,91,121,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0044.jpg,good,95,117,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0045.jpg,good,82,121,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0046.jpg,good,116,103,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0047.jpg,good,97,100,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0048.jpg,good,102,98,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0049.jpg,good,110,97,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0050.jpg,good,88,88,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0051.jpg,good,100,107,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0052.jpg,good,89,118,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0053.jpg,good,109,90,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0054.jpg,good,88,105,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0055.jpg,good,109,90,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0056.jpg,good,109,103,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0057.jpg,good,98,114,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0058.jpg,good,97,92,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0059.jpg,good,91,114,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0060.jpg,good,100,119,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0061.jpg,good,107,111,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0062.jpg,good,105,121,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0063.jpg,good,98,107,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0064.jpg,good,97,97,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0065.jpg,good,121,92,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0066.jpg,good,113,102,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0067.jpg,good,126,87,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0068.jpg,good,112,89,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0069.jpg,good,90,117,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0070.jpg,good,115,94,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0071.jpg,good,112,96,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0072.jpg,good,84,112,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0073.jpg,good,116,103,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0074.jpg,good,93,91,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0075.jpg,good,124,84,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0076.jpg,good,77,97,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0077.jpg,good,84,102,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0078.jpg,good,98,103,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0079.jpg,good,102,99,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0080.jpg,good,86,115,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0081.jpg,good,92,111,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0082.jpg,good,93,120,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0083.jpg,good,102,107,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0084.jpg,good,79,108,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0085.jpg,good,110,106,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0086.jpg,good,99,100,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0087.jpg,good,129,85,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0088.jpg,good,110,77,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0089.jpg,good,107,90,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0090.jpg,good,121,104,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0091.jpg,good,99,126,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0092.jpg,good,127,97,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0093.jpg,good,113,110,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0094.jpg,good,96,97,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0095.jpg,good,125,95,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0096.jpg,good,104,108,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0097.jpg,good,116,106,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0098.jpg,good,104,114,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0099.jpg,good,103,107,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0100.jpg,good,109,98,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0101.jpg,good,109,97,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0102.jpg,good,86,112,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0103.jpg,good,100,115,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0104.jpg,good,106,90,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0105.jpg,good,108,88,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0106.jpg,good,96,118,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0107.jpg,good,100,86,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0108.jpg,good,109,95,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0109.jpg,good,110,100,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0110.jpg,good,92,124,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0111.jpg,good,98,115,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0112.jpg,good,118,88,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0113.jpg,good,121,105,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0114.jpg,good,97,108,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0115.jpg,good,87,98,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0116.jpg,good,95,87,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0117.jpg,good,113,102,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0118.jpg,good,113,99,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0119.jpg,good,92,104,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0120.jpg,good,102,79,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0121.jpg,good,96,115,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0122.jpg,good,103,129,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0123.jpg,good,126,93,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0124.jpg,good,108,95,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0125.jpg,good,92,112,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0126.jpg,good,100,126,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0127.jpg,good,111,108,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0128.jpg,good,98,100,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0129.jpg,good,115,102,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0130.jpg,good,119,106,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0131.jpg,good,85,103,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0132.jpg,good,103,109,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0133.jpg,good,90,123,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0134.jpg,good,102,116,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0135.jpg,good,114,111,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0136.jpg,good,95,111,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0137.jpg,good,103,105,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0138.jpg,good,118,104,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0139.jpg,good,125,99,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0140.jpg,good,100,87,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0141.jpg,good,121,96,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0142.jpg,good,114,92,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0143.jpg,good,106,96,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0144.jpg,good,94,105,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0145.jpg,good,89,123,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0146.jpg,good,99,96,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/good/ckcnnlw_cluster107_0147.jpg,good,88,108,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0148.jpg,broken,96,106,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0149.jpg,broken,80,62,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0150.jpg,broken,106,86,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0151.jpg,broken,84,79,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0152.jpg,broken,93,84,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0153.jpg,broken,55,59,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0154.jpg,broken,98,87,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0155.jpg,broken,87,92,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0156.jpg,broken,81,81,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0157.jpg,broken,89,79,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0158.jpg,broken,103,106,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0159.jpg,broken,63,79,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0160.jpg,broken,94,56,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0161.jpg,broken,58,103,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0162.jpg,broken,103,83,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0163.jpg,broken,119,100,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0164.jpg,broken,88,79,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0165.jpg,broken,81,110,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0166.jpg,broken,90,76,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0167.jpg,broken,96,95,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0168.jpg,broken,90,82,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0169.jpg,broken,83,73,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0170.jpg,broken,86,63,True
train,data/raw/CK-CNNLW/dataset/synthesized/train/cluster107.jpg,data/synthetic_ckcnnlw_crops/train/broken/ckcnnlw_cluster107_0171.jpg,broken,111,95,True
